,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43606,1,management,married,tertiary,no,238,no,no,cellular,4,may,131,1,90,2,success,no
43607,2,blue-collar,married,secondary,no,1730,yes,no,cellular,4,may,361,1,89,3,success,yes
43608,2,management,married,tertiary,no,0,yes,no,cellular,4,may,85,1,61,5,failure,no
43609,2,blue-collar,married,primary,no,5,no,no,cellular,4,may,494,1,95,2,success,yes
43610,0,unemployed,single,secondary,no,1965,no,no,telephone,4,may,714,1,-1,0,unknown,yes
43611,1,housemaid,married,secondary,no,360,no,no,cellular,4,may,113,1,182,1,success,no
43612,2,technician,married,secondary,no,402,no,no,cellular,4,may,165,1,180,2,failure,no
43613,0,housemaid,single,tertiary,no,19,no,no,cellular,4,may,268,1,88,4,success,yes
43614,2,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,success,yes
43615,0,services,married,secondary,no,1697,no,no,cellular,4,may,489,1,182,1,success,yes
43616,1,unemployed,married,tertiary,no,7222,yes,no,cellular,4,may,104,1,181,5,failure,no
43617,2,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,no
43618,1,unemployed,single,tertiary,no,415,no,no,cellular,4,may,164,2,89,2,success,yes
43619,2,management,married,unknown,no,2352,no,no,cellular,4,may,153,2,182,11,success,yes
43620,2,retired,married,primary,no,155,no,no,telephone,4,may,209,1,53,3,success,yes
43621,0,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203,1,78,8,other,no
43622,2,retired,married,primary,no,4982,no,no,cellular,4,may,794,2,-1,0,unknown,no
43623,0,admin.,single,secondary,no,3528,no,no,cellular,4,may,104,1,208,1,success,no
43624,0,technician,single,tertiary,no,401,no,no,cellular,5,may,188,2,-1,0,unknown,yes
43625,0,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,100,1,243,1,other,no
43626,0,admin.,married,tertiary,no,79,yes,no,cellular,5,may,389,1,195,4,success,yes
43627,1,management,married,secondary,no,565,no,no,cellular,5,may,329,1,6,2,success,no
43628,0,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,failure,no
43629,1,technician,single,tertiary,no,1646,yes,no,cellular,5,may,258,1,90,7,success,yes
43630,0,management,single,tertiary,no,437,no,no,cellular,5,may,338,1,-1,0,unknown,yes
43631,2,retired,married,secondary,no,935,no,no,cellular,5,may,226,1,99,2,failure,yes
43632,0,blue-collar,single,secondary,no,228,no,no,telephone,5,may,110,1,89,4,failure,no
43633,0,student,single,unknown,no,2929,no,no,cellular,5,may,232,1,89,4,other,yes
43634,0,student,single,secondary,no,440,no,no,unknown,5,may,54,1,-1,0,unknown,no
43635,2,retired,married,primary,no,2304,no,no,telephone,5,may,510,4,-1,0,unknown,yes
43636,0,management,single,secondary,no,145,yes,no,cellular,5,may,121,4,89,3,failure,no
43637,0,student,single,unknown,no,348,no,no,cellular,5,may,443,4,-1,0,unknown,yes
43638,2,housemaid,married,secondary,no,1182,yes,no,cellular,6,may,118,2,241,2,failure,no
43639,2,retired,married,secondary,no,4968,no,no,cellular,6,may,109,1,87,2,failure,no
43640,2,blue-collar,married,secondary,no,640,yes,no,cellular,6,may,246,1,55,5,success,yes
43641,1,technician,married,tertiary,no,88,no,no,cellular,6,may,195,1,90,3,other,yes
43642,2,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,yes
43643,2,admin.,married,tertiary,no,97,yes,no,cellular,6,may,220,1,87,3,failure,no
43644,2,management,divorced,tertiary,no,2037,no,no,cellular,6,may,160,1,91,5,success,no
43645,2,housemaid,married,primary,no,182,no,no,cellular,6,may,141,1,10,10,failure,no
43646,0,blue-collar,married,secondary,no,1221,yes,no,cellular,6,may,182,1,90,8,failure,no
43647,1,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,yes
43648,1,blue-collar,single,secondary,no,7622,yes,yes,telephone,6,may,111,1,-1,0,unknown,no
43649,1,management,married,tertiary,no,2283,no,no,cellular,6,may,243,2,98,2,failure,yes
43650,1,technician,married,tertiary,no,4596,yes,no,cellular,7,may,218,2,211,4,success,no
43651,0,technician,married,secondary,no,473,no,yes,cellular,7,may,292,3,-1,0,unknown,yes
43652,2,technician,married,tertiary,no,0,no,no,cellular,7,may,662,2,66,2,success,yes
43653,2,unknown,married,unknown,no,397,no,no,telephone,7,may,300,3,-1,0,unknown,yes
43654,2,retired,married,secondary,no,0,no,no,telephone,7,may,201,2,268,2,failure,no
43655,1,management,married,tertiary,no,62,no,no,cellular,7,may,226,2,88,4,success,yes
43656,2,blue-collar,married,tertiary,no,3745,no,no,cellular,7,may,113,1,200,1,failure,no
43657,1,admin.,married,unknown,no,756,no,no,cellular,7,may,116,3,-1,0,unknown,no
43658,2,management,married,tertiary,no,3634,no,no,cellular,7,may,211,4,88,8,success,yes
43659,2,management,married,secondary,no,834,no,no,unknown,10,may,165,1,-1,0,unknown,no
43660,2,blue-collar,married,primary,no,226,yes,yes,cellular,10,may,135,3,-1,0,unknown,no
43661,0,technician,married,tertiary,no,2976,yes,no,cellular,10,may,269,5,94,6,success,no
43662,2,retired,married,primary,no,594,no,no,telephone,10,may,128,2,-1,0,unknown,no
43663,2,management,married,tertiary,no,273,yes,no,cellular,10,may,583,6,53,6,success,yes
43664,2,management,married,tertiary,no,1456,no,no,cellular,10,may,522,6,-1,0,unknown,no
43665,0,student,single,secondary,no,130,no,no,cellular,11,may,113,2,273,4,failure,no
43666,2,retired,married,primary,no,832,no,no,telephone,11,may,97,3,-1,0,unknown,no
43667,0,student,single,secondary,no,291,no,no,telephone,11,may,172,5,371,5,failure,no
43668,1,self-employed,married,tertiary,no,10072,no,no,cellular,12,may,98,1,77,5,failure,no
43669,2,retired,married,secondary,no,3409,no,no,cellular,12,may,801,1,86,2,failure,no
43670,1,services,single,secondary,no,618,no,no,cellular,12,may,193,1,-1,0,unknown,yes
43671,2,retired,divorced,secondary,no,3417,no,no,cellular,12,may,309,1,181,1,success,yes
43672,1,management,married,tertiary,no,27696,no,no,cellular,12,may,176,2,89,5,success,yes
43673,0,services,married,secondary,no,1076,no,no,cellular,12,may,152,1,182,6,success,yes
43674,0,technician,married,secondary,no,133,no,no,cellular,12,may,171,2,181,3,success,yes
43675,2,management,married,secondary,no,587,no,no,cellular,12,may,457,2,392,2,success,yes
43676,1,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,failure,no
43677,2,management,married,tertiary,no,1624,no,no,cellular,12,may,166,3,182,10,success,yes
43678,0,blue-collar,married,secondary,no,136,no,no,cellular,12,may,228,2,267,1,failure,yes
43679,0,services,married,secondary,no,386,no,no,cellular,12,may,317,1,181,5,success,yes
43680,0,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,yes
43681,0,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,2,failure,no
43682,0,technician,single,secondary,no,598,no,no,cellular,12,may,762,1,182,2,success,yes
43683,0,student,single,unknown,no,2530,no,no,cellular,12,may,411,1,-1,0,unknown,yes
43684,0,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,430,1,50,3,success,yes
43685,0,admin.,single,secondary,no,4745,no,no,telephone,12,may,360,1,181,5,success,yes
43686,0,management,single,tertiary,no,533,no,no,telephone,12,may,372,1,90,10,success,yes
43687,2,technician,married,tertiary,no,2611,no,no,cellular,12,may,177,1,387,2,success,no
43688,0,student,single,secondary,no,123,no,no,telephone,12,may,267,2,89,7,success,no
43689,2,technician,divorced,secondary,no,184,no,no,unknown,13,may,18,1,-1,0,unknown,no
43690,0,technician,single,tertiary,no,2838,yes,no,cellular,13,may,620,3,-1,0,unknown,yes
43691,2,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,414,1,183,2,success,yes
43692,2,management,married,tertiary,no,138,yes,yes,cellular,13,may,106,1,280,4,failure,no
43693,0,unemployed,single,secondary,no,1026,yes,no,cellular,13,may,289,1,-1,0,unknown,yes
43694,2,unknown,married,secondary,no,2206,no,no,cellular,13,may,260,1,91,4,success,yes
43695,0,self-employed,single,tertiary,no,168,no,no,cellular,13,may,271,1,182,2,success,no
43696,2,retired,married,primary,no,3324,no,no,cellular,13,may,289,1,91,5,success,yes
43697,1,admin.,married,secondary,no,260,yes,no,cellular,13,may,306,1,181,5,success,yes
43698,2,retired,divorced,tertiary,no,0,no,no,cellular,13,may,263,1,181,2,success,yes
43699,1,management,married,tertiary,no,2987,yes,no,cellular,13,may,216,1,87,10,success,yes
43700,2,blue-collar,married,secondary,no,1230,yes,no,cellular,13,may,328,2,182,3,success,yes
43701,0,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success,yes
43702,0,technician,single,secondary,no,2335,no,no,cellular,13,may,624,1,-1,0,unknown,yes
43703,1,management,married,tertiary,no,8000,no,no,cellular,13,may,331,1,90,3,success,yes
43704,0,management,single,tertiary,no,-27,no,no,cellular,13,may,270,1,-1,0,unknown,yes
43705,2,retired,married,secondary,no,1146,no,no,cellular,13,may,356,1,71,5,success,yes
43706,2,blue-collar,single,secondary,no,1004,no,no,cellular,13,may,393,1,84,1,other,yes
43707,1,technician,single,tertiary,no,197,no,no,cellular,13,may,234,1,87,3,success,yes
43708,2,retired,married,unknown,no,679,no,no,cellular,13,may,593,2,178,1,success,no
43709,0,student,single,unknown,no,376,no,no,cellular,13,may,457,2,178,3,failure,no
43710,2,admin.,married,secondary,no,169,no,no,cellular,13,may,336,3,87,5,success,yes
43711,1,management,married,tertiary,no,393,yes,no,cellular,14,may,567,3,275,4,failure,yes
43712,1,admin.,married,tertiary,no,29,no,no,cellular,14,may,404,2,183,2,other,yes
43713,2,retired,married,secondary,no,1486,no,no,cellular,14,may,698,5,316,3,other,no
43714,0,admin.,married,secondary,no,920,no,no,cellular,14,may,526,3,179,3,success,yes
43715,0,services,married,secondary,no,104,no,no,unknown,14,may,7,1,-1,0,unknown,no
43716,2,admin.,married,secondary,no,3608,yes,no,cellular,14,may,196,8,182,4,success,yes
43717,2,retired,married,secondary,no,1164,no,no,telephone,14,may,338,3,185,2,failure,no
43718,2,technician,divorced,secondary,no,0,yes,no,cellular,14,may,109,3,92,3,failure,no
43719,2,management,married,primary,no,870,no,no,cellular,14,may,220,1,179,1,success,yes
43720,2,retired,married,primary,no,9367,no,no,cellular,14,may,700,4,92,7,success,yes
43721,0,unemployed,single,primary,no,1374,no,no,cellular,14,may,1205,2,178,7,success,yes
43722,2,retired,married,tertiary,no,6027,no,no,cellular,14,may,809,1,179,4,success,yes
43723,2,technician,married,tertiary,no,1830,no,no,cellular,14,may,318,3,-1,0,unknown,no
43724,1,technician,married,secondary,no,18,yes,yes,cellular,14,may,62,2,-1,0,unknown,no
43725,0,management,single,tertiary,no,1,no,no,cellular,14,may,396,5,-1,0,unknown,yes
43726,2,management,married,tertiary,no,349,no,no,cellular,14,may,466,4,88,3,success,yes
43727,2,technician,divorced,secondary,no,-63,no,yes,unknown,15,may,7,1,670,5,other,no
43728,0,technician,single,tertiary,no,865,no,no,cellular,17,may,248,3,243,1,failure,no
43729,2,management,divorced,tertiary,no,2152,no,no,cellular,17,may,226,3,186,7,other,no
43730,2,blue-collar,married,secondary,no,448,yes,yes,cellular,17,may,556,1,181,2,other,yes
43731,2,retired,married,secondary,no,5715,no,no,cellular,17,may,1114,1,181,2,success,yes
43732,2,retired,divorced,tertiary,no,3810,yes,no,cellular,17,may,492,1,-1,0,unknown,no
43733,0,student,single,tertiary,no,39,no,no,cellular,17,may,379,1,258,10,other,yes
43734,2,management,married,tertiary,no,583,no,no,cellular,17,may,376,1,181,3,success,yes
43735,2,admin.,married,secondary,no,2695,no,no,cellular,17,may,312,2,159,2,other,no
43736,2,retired,married,primary,no,1058,no,no,telephone,17,may,564,5,-1,0,unknown,no
43737,1,management,married,tertiary,no,1276,no,no,cellular,17,may,272,2,182,3,success,yes
43738,2,retired,married,secondary,no,2850,no,no,cellular,17,may,157,2,28,5,failure,no
43739,0,management,single,tertiary,no,2364,no,no,cellular,17,may,508,1,-1,0,unknown,yes
43740,2,admin.,married,secondary,no,209,no,no,unknown,17,may,26,1,-1,0,unknown,no
43741,2,admin.,married,secondary,no,53,yes,no,cellular,18,may,387,1,-1,0,unknown,yes
43742,2,retired,married,secondary,no,1612,no,no,cellular,18,may,336,1,89,5,failure,yes
43743,1,blue-collar,married,secondary,no,4321,no,no,cellular,18,may,252,1,85,6,failure,no
43744,0,unknown,single,tertiary,no,6421,no,no,cellular,18,may,315,3,110,4,failure,no
43745,2,retired,divorced,primary,no,639,no,no,telephone,18,may,353,3,-1,0,unknown,yes
43746,2,retired,divorced,primary,no,4531,no,no,cellular,18,may,445,1,-1,0,unknown,no
43747,2,retired,married,secondary,no,3114,no,no,cellular,18,may,243,2,186,1,success,yes
43748,1,admin.,married,tertiary,no,1,yes,no,telephone,18,may,327,2,361,3,failure,yes
43749,0,admin.,single,secondary,no,1070,yes,no,unknown,19,may,30,1,357,1,other,yes
43750,2,technician,married,secondary,no,195,yes,no,cellular,19,may,472,1,90,6,success,yes
43751,0,technician,single,secondary,no,3144,no,no,cellular,19,may,212,2,-1,0,unknown,yes
43752,2,retired,married,secondary,no,1230,no,no,cellular,20,may,420,1,87,1,failure,yes
43753,2,admin.,married,unknown,no,1088,yes,no,cellular,20,may,254,1,359,1,failure,no
43754,2,management,single,secondary,no,5993,no,no,cellular,20,may,165,1,56,3,failure,no
43755,1,technician,single,tertiary,no,1880,no,no,cellular,20,may,154,1,-1,0,unknown,yes
43756,1,management,married,tertiary,no,3236,no,no,cellular,20,may,291,2,202,5,other,yes
43757,2,management,married,secondary,no,3240,no,no,cellular,20,may,129,1,-1,0,unknown,no
43758,0,technician,single,tertiary,no,780,yes,no,cellular,20,may,339,2,-1,0,unknown,no
43759,2,management,married,secondary,no,0,no,no,cellular,20,may,321,4,87,8,failure,no
43760,2,retired,married,unknown,no,3208,no,no,telephone,20,may,351,3,-1,0,unknown,yes
43761,2,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,226,3,91,8,success,yes
43762,2,technician,married,secondary,no,1191,no,no,cellular,21,may,214,4,-1,0,unknown,yes
43763,2,management,married,tertiary,no,1356,yes,no,cellular,21,may,429,1,193,6,failure,no
43764,2,admin.,married,secondary,no,368,no,no,cellular,21,may,403,1,87,6,success,yes
43765,2,self-employed,married,secondary,no,706,no,no,cellular,21,may,588,1,386,3,failure,yes
43766,0,management,single,tertiary,no,499,yes,no,cellular,21,may,145,1,281,3,failure,no
43767,2,management,married,tertiary,no,2635,no,no,cellular,21,may,407,3,74,5,failure,yes
43768,2,management,married,secondary,no,4,no,no,cellular,21,may,122,1,85,9,failure,no
43769,0,blue-collar,single,secondary,no,411,no,no,cellular,21,may,91,3,361,1,failure,no
43770,0,unemployed,single,secondary,no,2616,no,no,cellular,21,may,374,1,185,2,other,yes
43771,0,unemployed,single,secondary,no,2573,no,no,cellular,24,may,375,2,-1,0,unknown,yes
43772,0,student,single,secondary,no,215,no,no,cellular,24,may,382,1,89,7,success,yes
43773,2,retired,married,primary,no,3230,no,no,cellular,24,may,341,2,133,3,failure,yes
43774,0,self-employed,single,unknown,no,1179,no,no,cellular,24,may,131,2,95,5,failure,no
43775,2,retired,married,primary,no,680,no,no,telephone,24,may,838,1,89,9,failure,no
43776,2,self-employed,divorced,tertiary,no,3293,no,no,cellular,24,may,260,1,77,9,failure,no
43777,2,admin.,single,secondary,no,726,yes,no,cellular,24,may,699,1,378,9,failure,yes
43778,0,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure,yes
43779,0,student,single,secondary,no,3713,no,no,cellular,24,may,323,2,353,3,other,yes
43780,0,services,single,secondary,no,152,yes,no,cellular,25,may,202,2,365,2,success,yes
43781,2,technician,married,secondary,no,0,no,no,cellular,25,may,641,4,-1,0,unknown,yes
43782,0,management,single,tertiary,no,576,no,no,cellular,25,may,220,1,111,2,other,no
43783,0,student,single,secondary,no,1925,no,no,cellular,25,may,252,1,88,4,failure,yes
43784,0,admin.,single,secondary,no,265,yes,no,cellular,25,may,681,1,181,2,success,yes
43785,0,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,1,-1,0,unknown,yes
43786,0,student,married,secondary,no,0,no,no,unknown,25,may,201,1,-1,0,unknown,no
43787,2,management,married,tertiary,no,388,no,no,cellular,25,may,272,1,-1,0,unknown,yes
43788,2,management,married,primary,no,1727,no,no,telephone,25,may,500,4,358,2,failure,yes
43789,1,technician,married,secondary,no,205,no,no,cellular,26,may,332,1,-1,0,unknown,yes
43790,2,management,married,tertiary,no,12356,yes,no,cellular,26,may,410,1,551,5,other,yes
43791,0,services,single,secondary,no,2881,no,no,cellular,26,may,289,1,328,1,success,yes
43792,0,technician,single,secondary,no,846,no,no,cellular,26,may,405,3,205,2,failure,yes
43793,1,management,married,tertiary,no,613,no,no,cellular,26,may,211,2,391,2,success,no
43794,1,technician,married,secondary,no,2266,no,no,cellular,26,may,175,3,89,7,other,yes
43795,0,management,single,tertiary,no,9317,no,no,cellular,26,may,267,1,205,3,failure,no
43796,0,technician,married,secondary,no,742,no,no,cellular,26,may,236,1,-1,0,unknown,yes
43797,2,management,married,unknown,no,2149,yes,no,cellular,26,may,135,2,90,11,success,yes
43798,0,student,single,tertiary,no,459,no,no,unknown,26,may,376,1,-1,0,unknown,no
43799,0,blue-collar,single,tertiary,no,567,no,no,cellular,26,may,523,3,182,3,success,yes
43800,0,admin.,single,secondary,no,344,no,no,cellular,26,may,530,2,-1,0,unknown,yes
43801,2,retired,married,primary,no,1430,no,no,telephone,26,may,283,2,135,5,success,yes
43802,1,unemployed,divorced,secondary,no,265,yes,no,unknown,27,may,93,1,555,2,other,yes
43803,2,housemaid,married,secondary,no,38,no,no,cellular,27,may,181,3,183,1,success,yes
43804,2,management,married,secondary,no,139,no,no,cellular,27,may,188,1,161,2,other,no
43805,0,technician,divorced,secondary,no,124,no,no,unknown,27,may,125,1,-1,0,unknown,no
43806,2,retired,married,secondary,no,3538,no,no,cellular,27,may,820,1,-1,0,unknown,yes
43807,0,student,single,tertiary,no,691,no,no,cellular,27,may,1178,1,178,6,success,yes
43808,2,services,divorced,unknown,no,973,no,no,cellular,27,may,489,1,479,1,failure,yes
43809,0,management,single,tertiary,no,531,no,yes,unknown,27,may,57,1,-1,0,unknown,no
43810,0,entrepreneur,single,secondary,no,681,no,yes,unknown,27,may,137,1,-1,0,unknown,no
43811,0,services,single,tertiary,no,128,no,no,cellular,27,may,460,1,414,1,failure,yes
43812,1,management,married,tertiary,no,1967,yes,no,cellular,27,may,774,1,-1,0,unknown,no
43813,0,management,married,tertiary,no,500,yes,no,unknown,27,may,24,1,-1,0,unknown,no
43814,2,admin.,divorced,secondary,no,162,no,no,unknown,27,may,74,1,-1,0,unknown,no
43815,2,services,divorced,secondary,no,379,no,no,cellular,27,may,275,3,219,2,other,no
43816,0,admin.,single,secondary,no,1408,no,no,cellular,27,may,242,2,-1,0,unknown,no
43817,1,technician,married,secondary,no,1831,no,no,cellular,27,may,275,2,-1,0,unknown,yes
43818,2,blue-collar,married,secondary,no,641,no,no,cellular,27,may,417,2,-1,0,unknown,yes
43819,2,unemployed,married,secondary,no,1047,no,no,cellular,27,may,173,3,279,4,success,yes
43820,0,blue-collar,single,tertiary,no,455,no,no,telephone,27,may,214,2,36,1,success,yes
43821,0,admin.,single,secondary,no,554,yes,no,cellular,28,may,101,2,368,5,failure,no
43822,0,management,married,tertiary,no,8103,no,no,cellular,28,may,473,3,-1,0,unknown,yes
43823,2,retired,married,primary,no,4007,no,no,cellular,28,may,581,3,63,6,failure,no
43824,2,technician,married,secondary,no,65,no,no,cellular,28,may,309,4,93,4,failure,no
43825,0,student,single,secondary,no,922,no,no,cellular,28,may,538,2,184,9,failure,yes
43826,0,services,single,unknown,no,523,yes,no,unknown,28,may,86,1,-1,0,unknown,yes
43827,2,housemaid,married,secondary,no,0,no,no,cellular,28,may,270,5,-1,0,unknown,yes
43828,1,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,no
43829,0,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,yes
43830,0,management,married,tertiary,no,813,yes,no,cellular,28,may,114,3,-1,0,unknown,no
43831,0,student,single,tertiary,no,118,no,no,cellular,31,may,85,2,35,5,other,no
43832,2,retired,divorced,primary,no,0,no,no,telephone,31,may,664,1,77,3,success,no
43833,0,management,married,tertiary,no,1388,yes,no,cellular,31,may,158,1,202,3,failure,no
43834,0,technician,single,tertiary,no,515,no,no,cellular,31,may,775,1,-1,0,unknown,yes
43835,2,unemployed,married,primary,no,1212,no,no,cellular,31,may,178,1,-1,0,unknown,no
43836,0,unemployed,single,secondary,no,1064,no,no,unknown,31,may,113,1,-1,0,unknown,no
43837,1,entrepreneur,married,tertiary,no,70,no,no,unknown,31,may,14,1,557,1,failure,no
43838,2,admin.,married,secondary,no,8304,no,no,cellular,1,jun,201,1,-1,0,unknown,yes
43839,2,management,divorced,unknown,no,2986,no,no,unknown,1,jun,1563,1,166,3,success,no
43840,0,admin.,married,secondary,no,0,no,no,cellular,1,jun,318,1,-1,0,unknown,yes
43841,1,technician,married,secondary,no,1368,no,no,cellular,1,jun,516,1,292,5,failure,yes
43842,0,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,326,1,237,2,failure,yes
43843,0,blue-collar,single,secondary,no,-46,yes,no,cellular,1,jun,154,2,91,12,success,yes
43844,2,retired,divorced,primary,no,1840,no,no,cellular,1,jun,383,2,188,5,failure,no
43845,0,unemployed,single,secondary,no,427,no,no,unknown,1,jun,12,1,-1,0,unknown,no
43846,0,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes
43847,2,retired,married,primary,no,2346,no,no,cellular,1,jun,421,1,97,6,success,no
43848,2,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,failure,no
43849,0,student,single,unknown,no,200,no,no,unknown,1,jun,8,1,-1,0,unknown,no
43850,1,unemployed,married,secondary,no,317,yes,yes,unknown,1,jun,4,1,-1,0,unknown,no
43851,0,management,single,tertiary,no,515,no,no,cellular,1,jun,296,5,-1,0,unknown,yes
43852,0,management,single,tertiary,no,223,yes,no,cellular,1,jun,303,1,278,3,success,yes
43853,0,blue-collar,single,secondary,no,75,no,no,unknown,1,jun,7,1,-1,0,unknown,no
43854,0,management,married,tertiary,no,1402,no,no,unknown,1,jun,52,1,557,2,failure,no
43855,1,management,divorced,tertiary,no,0,no,no,unknown,1,jun,5,1,-1,0,unknown,no
43856,1,self-employed,single,tertiary,no,134,no,yes,unknown,1,jun,36,1,-1,0,unknown,no
43857,0,technician,single,secondary,no,1087,no,no,unknown,1,jun,7,1,-1,0,unknown,no
43858,0,blue-collar,married,secondary,no,3310,no,no,cellular,2,jun,344,2,117,2,failure,no
43859,2,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,407,1,92,1,success,yes
43860,0,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,657,1,182,1,success,yes
43861,0,admin.,married,secondary,no,330,no,no,cellular,2,jun,226,2,182,4,success,yes
43862,1,admin.,divorced,tertiary,no,4708,no,no,cellular,2,jun,238,1,181,2,success,yes
43863,2,management,divorced,tertiary,no,496,no,no,cellular,2,jun,161,1,140,3,success,no
43864,2,admin.,married,secondary,no,952,no,no,cellular,2,jun,310,1,-1,0,unknown,yes
43865,0,technician,single,secondary,no,90,no,yes,unknown,4,jun,35,1,-1,0,unknown,no
43866,0,blue-collar,single,primary,no,268,no,no,unknown,4,jun,32,1,-1,0,unknown,no
43867,2,management,married,tertiary,no,5008,no,no,telephone,4,jun,139,2,-1,0,unknown,no
43868,0,technician,single,secondary,no,1165,no,no,cellular,4,jun,204,2,183,3,success,yes
43869,1,housemaid,divorced,secondary,no,70,no,no,cellular,4,jun,346,2,128,8,success,no
43870,0,technician,single,tertiary,no,1066,no,no,cellular,4,jun,112,1,50,1,success,no
43871,2,management,married,tertiary,no,0,yes,yes,cellular,4,jun,106,1,64,3,failure,no
43872,0,management,married,tertiary,no,1288,no,no,unknown,7,jun,6,1,-1,0,unknown,no
43873,0,technician,single,tertiary,no,172,no,no,unknown,7,jun,13,1,-1,0,unknown,no
43874,2,management,married,tertiary,no,0,no,no,unknown,7,jun,302,1,-1,0,unknown,yes
43875,2,admin.,married,secondary,no,699,no,no,unknown,7,jun,54,1,-1,0,unknown,no
43876,0,services,single,secondary,no,361,no,no,telephone,7,jun,140,4,367,2,failure,no
43877,2,retired,married,unknown,no,3701,no,no,telephone,8,jun,149,1,-1,0,unknown,no
43878,1,admin.,married,secondary,no,0,yes,no,cellular,8,jun,187,1,181,2,success,yes
43879,1,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,215,1,371,6,failure,yes
43880,1,management,single,tertiary,no,3544,yes,no,cellular,8,jun,380,1,-1,0,unknown,yes
43881,0,student,single,tertiary,no,508,no,no,cellular,8,jun,544,1,-1,0,unknown,no
43882,2,retired,divorced,secondary,no,1490,no,no,cellular,8,jun,506,1,-1,0,unknown,yes
43883,1,services,married,secondary,no,1970,yes,no,unknown,8,jun,30,1,404,2,success,no
43884,2,blue-collar,married,secondary,no,448,no,no,unknown,8,jun,198,1,651,7,other,no
43885,0,admin.,married,secondary,no,592,yes,no,unknown,8,jun,49,1,-1,0,unknown,no
43886,2,management,divorced,tertiary,no,1405,no,no,unknown,8,jun,29,1,-1,0,unknown,no
43887,2,management,married,tertiary,no,101,no,yes,unknown,9,jun,29,1,686,2,failure,no
43888,2,retired,married,primary,no,48,no,no,cellular,9,jun,251,1,-1,0,unknown,yes
43889,0,management,married,tertiary,no,158,no,no,cellular,9,jun,190,1,92,9,success,yes
43890,1,services,married,secondary,no,4721,no,no,cellular,9,jun,150,1,92,5,success,yes
43891,0,management,married,tertiary,no,877,no,no,cellular,9,jun,192,1,93,7,other,yes
43892,0,management,single,tertiary,no,187,no,no,cellular,9,jun,206,1,92,1,success,yes
43893,2,retired,married,secondary,no,8304,no,no,telephone,9,jun,712,1,64,12,failure,yes
43894,1,blue-collar,married,secondary,no,276,no,no,cellular,9,jun,334,2,-1,0,unknown,yes
43895,0,services,divorced,secondary,no,44,no,no,unknown,9,jun,118,1,-1,0,unknown,no
43896,2,retired,married,tertiary,no,4761,no,no,telephone,9,jun,294,2,93,1,success,no
43897,0,management,single,tertiary,no,147,no,no,cellular,9,jun,163,2,92,3,success,yes
43898,1,services,married,secondary,no,323,no,no,cellular,9,jun,874,2,188,6,failure,yes
43899,2,admin.,married,secondary,no,2971,no,no,cellular,9,jun,722,2,-1,0,unknown,no
43900,0,admin.,single,secondary,no,240,yes,yes,unknown,9,jun,46,1,-1,0,unknown,no
43901,2,technician,single,tertiary,no,2,no,no,unknown,10,jun,2389,1,-1,0,unknown,no
43902,0,blue-collar,single,secondary,no,799,no,no,unknown,13,jun,674,1,-1,0,unknown,yes
43903,2,retired,married,primary,no,508,no,no,cellular,14,jun,154,4,97,1,success,no
43904,2,retired,married,unknown,no,2540,no,no,telephone,14,jun,278,5,116,4,other,yes
43905,0,blue-collar,single,secondary,no,322,no,no,unknown,14,jun,434,1,96,6,other,yes
43906,1,management,married,tertiary,no,495,no,no,cellular,14,jun,187,1,94,9,success,yes
43907,0,student,single,unknown,no,358,no,no,cellular,14,jun,245,1,384,1,other,yes
43908,2,management,married,tertiary,no,256,no,no,cellular,14,jun,508,1,186,4,success,no
43909,0,technician,single,secondary,no,2371,no,no,cellular,14,jun,661,1,384,2,other,yes
43910,0,student,single,unknown,no,53,no,no,cellular,14,jun,270,1,-1,0,unknown,yes
43911,0,admin.,single,unknown,no,861,no,no,cellular,14,jun,212,4,-1,0,unknown,yes
